Time,Type,Heading,Pitch,Roll
2022-09-08 17:58:25.247352,ISHPR,323.7,+00.5,-000.2
2022-09-08 17:58:25.756940,ISHPR,323.7,+00.5,-000.2
2022-09-08 17:58:26.252383,ISHPR,323.6,+00.5,-000.2
2022-09-08 17:58:26.747833,ISHPR,323.6,+00.5,-000.2
2022-09-08 17:58:27.243191,ISHPR,323.5,+00.5,-000.2
2022-09-08 17:58:27.754503,ISHPR,323.2,+00.5,-000.2
2022-09-08 17:58:28.249995,ISHPR,323.0,+00.5,-000.2
2022-09-08 17:58:28.746365,ISHPR,322.8,+00.5,-000.2
2022-09-08 17:58:29.256738,ISHPR,322.6,+00.5,-000.2
2022-09-08 17:58:29.753537,ISHPR,322.4,+00.5,-000.2
2022-09-08 17:58:30.247421,ISHPR,322.3,+00.5,-000.2
2022-09-08 17:58:30.742778,ISHPR,322.1,+00.5,-000.2
2022-09-08 17:58:31.254176,ISHPR,322.0,+00.5,-000.2
2022-09-08 17:58:31.750133,ISHPR,321.9,+00.5,-000.2
2022-09-08 17:58:32.245247,ISHPR,321.8,+00.5,-000.2
2022-09-08 17:58:32.756197,ISHPR,321.7,+00.5,-000.2
2022-09-08 17:58:33.251611,ISHPR,321.6,+00.5,-000.2
2022-09-08 17:58:33.748126,ISHPR,321.5,+00.5,-000.2
2022-09-08 17:58:34.242975,ISHPR,321.4,+00.5,-000.2
2022-09-08 17:58:34.753728,ISHPR,321.3,+00.5,-000.2
2022-09-08 17:58:35.249285,ISHPR,321.3,+00.5,-000.2
2022-09-08 17:58:35.744721,ISHPR,321.2,+00.5,-000.2
2022-09-08 17:58:36.255870,ISHPR,321.1,+00.5,-000.2
2022-09-08 17:58:36.752580,ISHPR,321.1,+00.5,-000.2
2022-09-08 17:58:37.246710,ISHPR,321.0,+00.5,-000.2
2022-09-08 17:58:37.742384,ISHPR,321.0,+00.5,-000.2
2022-09-08 17:58:38.253431,ISHPR,320.9,+00.5,-000.2
2022-09-08 17:58:38.749686,ISHPR,320.9,+00.5,-000.2
2022-09-08 17:58:39.245631,ISHPR,320.8,+00.5,-000.2
2022-09-08 17:58:39.755442,ISHPR,320.8,+00.5,-000.2
2022-09-08 17:58:40.250898,ISHPR,320.8,+00.5,-000.2
2022-09-08 17:58:40.746550,ISHPR,320.7,+00.5,-000.2
2022-09-08 17:58:41.241714,ISHPR,320.7,+00.5,-000.2
2022-09-08 17:58:41.753107,ISHPR,320.7,+00.5,-000.2
2022-09-08 17:58:42.248476,ISHPR,320.6,+00.5,-000.2
2022-09-08 17:58:42.744591,ISHPR,320.6,+00.5,-000.2
2022-09-08 17:58:43.255133,ISHPR,320.6,+00.5,-000.2
2022-09-08 17:58:43.751429,ISHPR,320.5,+00.5,-000.2
2022-09-08 17:58:44.245942,ISHPR,320.5,+00.5,-000.2
2022-09-08 17:58:44.757675,ISHPR,320.5,+00.5,-000.2
2022-09-08 17:58:45.252683,ISHPR,320.5,+00.5,-000.2
2022-09-08 17:58:45.748170,ISHPR,320.4,+00.5,-000.2
2022-09-08 17:58:46.244131,ISHPR,320.4,+00.5,-000.2
2022-09-08 17:58:46.754847,ISHPR,320.4,+00.5,-000.2
2022-09-08 17:58:47.250187,ISHPR,320.4,+00.5,-000.2
2022-09-08 17:58:47.745587,ISHPR,320.3,+00.5,-000.2
2022-09-08 17:58:48.241019,ISHPR,320.3,+00.5,-000.2
2022-09-08 17:58:48.752288,ISHPR,320.3,+00.5,-000.2
2022-09-08 17:58:49.248742,ISHPR,320.3,+00.5,-000.2
2022-09-08 17:58:49.743296,ISHPR,320.2,+00.5,-000.2
2022-09-08 17:58:50.254387,ISHPR,320.2,+00.5,-000.2
2022-09-08 17:58:50.749806,ISHPR,320.2,+00.5,-000.2
2022-09-08 17:58:51.245631,ISHPR,320.2,+00.5,-000.2
2022-09-08 17:58:51.740605,ISHPR,320.2,+00.5,-000.2
2022-09-08 17:58:52.251937,ISHPR,320.1,+00.5,-000.2
2022-09-08 17:58:52.747323,ISHPR,320.1,+00.5,-000.2
2022-09-08 17:58:53.242761,ISHPR,320.1,+00.5,-000.2
2022-09-08 17:58:53.754049,ISHPR,320.1,+00.5,-000.2
2022-09-08 17:58:54.249577,ISHPR,320.1,+00.5,-000.2
2022-09-08 17:58:54.745100,ISHPR,320.1,+00.5,-000.2
2022-09-08 17:58:55.256165,ISHPR,320.0,+00.5,-000.2
2022-09-08 17:58:55.751628,ISHPR,320.0,+00.4,-000.2
2022-09-08 17:58:56.247015,ISHPR,320.0,+00.4,-000.2
2022-09-08 17:58:56.743170,ISHPR,320.0,+00.5,-000.2
2022-09-08 17:58:57.253768,ISHPR,320.0,+00.5,-000.2
2022-09-08 17:58:57.749150,ISHPR,320.0,+00.5,-000.2
2022-09-08 17:58:58.244582,ISHPR,320.0,+00.5,-000.2
2022-09-08 17:58:58.755803,ISHPR,319.9,+00.4,-000.2
2022-09-08 17:58:59.252272,ISHPR,319.9,+00.4,-000.2
2022-09-08 17:58:59.746770,ISHPR,319.9,+00.5,-000.2
2022-09-08 17:59:00.242198,ISHPR,319.9,+00.4,-000.2
2022-09-08 17:59:00.753400,ISHPR,319.9,+00.5,-000.2
2022-09-08 17:59:01.248849,ISHPR,319.9,+00.4,-000.1
2022-09-08 17:59:01.744207,ISHPR,319.8,+00.4,-000.2
2022-09-08 17:59:02.239845,ISHPR,319.8,+00.4,-000.2
2022-09-08 17:59:02.750881,ISHPR,319.8,+00.5,-000.2
2022-09-08 17:59:03.246368,ISHPR,319.8,+00.4,-000.2
2022-09-08 17:59:03.741743,ISHPR,319.8,+00.4,-000.2
2022-09-08 17:59:04.253862,ISHPR,319.8,+00.4,-000.2
2022-09-08 17:59:04.748454,ISHPR,319.8,+00.5,-000.2
2022-09-08 17:59:05.244037,ISHPR,319.7,+00.5,-000.2
2022-09-08 17:59:05.755111,ISHPR,319.7,+00.4,-000.2
2022-09-08 17:59:06.250985,ISHPR,319.7,+00.4,-000.2
2022-09-08 17:59:06.745940,ISHPR,319.7,+00.4,-000.2
2022-09-08 17:59:07.241879,ISHPR,319.7,+00.5,-000.2
2022-09-08 17:59:07.752672,ISHPR,319.7,+00.5,-000.2
2022-09-08 17:59:08.249514,ISHPR,319.7,+00.5,-000.2
2022-09-08 17:59:08.743488,ISHPR,319.6,+00.4,-000.1
2022-09-08 17:59:09.254792,ISHPR,319.6,+00.4,-000.1
2022-09-08 17:59:09.750217,ISHPR,319.6,+00.4,-000.2
2022-09-08 17:59:10.247556,ISHPR,319.6,+00.5,-000.2
2022-09-08 17:59:10.741265,ISHPR,319.6,+00.4,-000.2
2022-09-08 17:59:11.253898,ISHPR,319.6,+00.5,-000.2
2022-09-08 17:59:11.747892,ISHPR,319.5,+00.5,-000.1
2022-09-08 17:59:12.243563,ISHPR,319.5,+00.5,-000.2
2022-09-08 17:59:12.740486,ISHPR,319.5,+00.5,-000.2
2022-09-08 17:59:13.249833,ISHPR,319.5,+00.4,-000.2
2022-09-08 17:59:13.746574,ISHPR,319.5,+00.4,-000.2
2022-09-08 17:59:14.240673,ISHPR,319.5,+00.4,-000.2
2022-09-08 17:59:14.752015,ISHPR,319.5,+00.4,-000.2
2022-09-08 17:59:15.247475,ISHPR,319.4,+00.4,-000.2
2022-09-08 17:59:15.742766,ISHPR,319.4,+00.5,-000.2
2022-09-08 17:59:16.254464,ISHPR,319.4,+00.4,-000.2
2022-09-08 17:59:16.749533,ISHPR,319.4,+00.4,-000.2
2022-09-08 17:59:17.244926,ISHPR,319.4,+00.4,-000.2
2022-09-08 17:59:17.740388,ISHPR,319.4,+00.5,-000.2
2022-09-08 17:59:18.251654,ISHPR,319.4,+00.4,-000.2
2022-09-08 17:59:18.747578,ISHPR,319.3,+00.5,-000.2
2022-09-08 17:59:19.242610,ISHPR,319.3,+00.5,-000.2
2022-09-08 17:59:19.753774,ISHPR,319.3,+00.5,-000.2
2022-09-08 17:59:20.249178,ISHPR,319.3,+00.4,-000.2
2022-09-08 17:59:20.744818,ISHPR,319.3,+00.5,-000.2
2022-09-08 17:59:21.240196,ISHPR,319.3,+00.4,-000.2
2022-09-08 17:59:21.751308,ISHPR,319.3,+00.4,-000.1
2022-09-08 17:59:22.248105,ISHPR,319.3,+00.4,-000.2
2022-09-08 17:59:22.742467,ISHPR,319.3,+00.4,-000.1
2022-09-08 17:59:23.253400,ISHPR,319.2,+00.4,-000.1
2022-09-08 17:59:23.748855,ISHPR,319.2,+00.4,-000.2
2022-09-08 17:59:24.244202,ISHPR,319.2,+00.4,-000.2
2022-09-08 17:59:24.740935,ISHPR,319.2,+00.4,-000.2
2022-09-08 17:59:25.250976,ISHPR,319.2,+00.4,-000.2
2022-09-08 17:59:25.746331,ISHPR,319.2,+00.4,-000.2
2022-09-08 17:59:26.241866,ISHPR,319.2,+00.5,-000.1
2022-09-08 17:59:26.753334,ISHPR,319.2,+00.5,-000.2
2022-09-08 17:59:27.248469,ISHPR,319.1,+00.4,-000.2
2022-09-08 17:59:27.743994,ISHPR,319.1,+00.4,-000.1
2022-09-08 17:59:28.239350,ISHPR,319.1,+00.5,-000.1
2022-09-08 17:59:28.750607,ISHPR,319.1,+00.4,-000.2
2022-09-08 17:59:29.246193,ISHPR,319.1,+00.4,-000.2
2022-09-08 17:59:29.741467,ISHPR,319.1,+00.4,-000.1
2022-09-08 17:59:30.253253,ISHPR,319.1,+00.4,-000.2
2022-09-08 17:59:30.748187,ISHPR,319.1,+00.4,-000.1
2022-09-08 17:59:31.243569,ISHPR,319.0,+00.4,-000.2
2022-09-08 17:59:31.738968,ISHPR,319.0,+00.5,-000.1
2022-09-08 17:59:32.250298,ISHPR,319.0,+00.4,-000.1
2022-09-08 17:59:32.745703,ISHPR,319.0,+00.4,-000.1
2022-09-08 17:59:33.241117,ISHPR,319.0,+00.4,-000.1
2022-09-08 17:59:33.752391,ISHPR,319.0,+00.4,-000.2
2022-09-08 17:59:34.249161,ISHPR,319.0,+00.5,-000.1
2022-09-08 17:59:34.743583,ISHPR,319.0,+00.4,-000.1
2022-09-08 17:59:35.238784,ISHPR,319.0,+00.5,-000.2
2022-09-08 17:59:35.749889,ISHPR,319.0,+00.5,-000.2
2022-09-08 17:59:36.245456,ISHPR,319.0,+00.4,-000.1
2022-09-08 17:59:36.740766,ISHPR,319.0,+00.4,-000.2
2022-09-08 17:59:37.251977,ISHPR,319.0,+00.4,-000.2
2022-09-08 17:59:37.748320,ISHPR,319.0,+00.4,-000.1
2022-09-08 17:59:38.242895,ISHPR,319.0,+00.4,-000.1
2022-09-08 17:59:38.738361,ISHPR,318.9,+00.4,-000.2
2022-09-08 17:59:39.250316,ISHPR,318.9,+00.4,-000.1
2022-09-08 17:59:39.744980,ISHPR,318.9,+00.4,-000.2
2022-09-08 17:59:40.241899,ISHPR,318.9,+00.4,-000.1
2022-09-08 17:59:40.752200,ISHPR,318.9,+00.5,-000.1
2022-09-08 17:59:41.248389,ISHPR,318.9,+00.4,-000.1
2022-09-08 17:59:41.742526,ISHPR,318.9,-00.0,-000.0
2022-09-08 17:59:42.237930,ISHPR,318.8,+00.3,+000.1
2022-09-08 17:59:42.749213,ISHPR,318.8,+00.2,-000.1
2022-09-08 17:59:43.244617,ISHPR,318.8,+00.6,+000.1
2022-09-08 17:59:43.740067,ISHPR,318.8,+00.4,-000.2
2022-09-08 17:59:44.251358,ISHPR,318.8,+00.6,-000.1
2022-09-08 17:59:44.747623,ISHPR,318.7,+00.6,-000.1
2022-09-08 17:59:45.242322,ISHPR,318.7,+00.5,-000.2
2022-09-08 17:59:45.737775,ISHPR,318.7,+00.2,-000.2
2022-09-08 17:59:46.248985,ISHPR,318.7,+00.3,-000.0
2022-09-08 17:59:46.744285,ISHPR,318.7,+00.2,-000.1
2022-09-08 17:59:47.239742,ISHPR,318.6,-00.2,-000.1
2022-09-08 17:59:47.751013,ISHPR,318.6,+00.1,-000.1
2022-09-08 17:59:48.246548,ISHPR,318.6,+00.4,-000.0
2022-09-08 17:59:48.741908,ISHPR,318.6,+00.5,-000.1
2022-09-08 17:59:49.237281,ISHPR,318.6,+00.4,-000.2
2022-09-08 17:59:49.748927,ISHPR,318.6,+00.4,-000.2
2022-09-08 17:59:50.245006,ISHPR,318.6,+00.4,-000.2
2022-09-08 17:59:50.739379,ISHPR,318.6,+00.4,-000.2
2022-09-08 17:59:51.250667,ISHPR,318.6,+00.4,-000.2
2022-09-08 17:59:51.746065,ISHPR,318.6,+00.4,-000.1
2022-09-08 17:59:52.241515,ISHPR,318.6,+00.4,-000.1
2022-09-08 17:59:52.736939,ISHPR,318.6,+00.4,-000.2
2022-09-08 17:59:53.248233,ISHPR,318.6,+00.4,-000.2
2022-09-08 17:59:53.743616,ISHPR,318.6,+00.4,-000.2
2022-09-08 17:59:54.239050,ISHPR,318.6,+00.4,-000.2
2022-09-08 17:59:54.750326,ISHPR,318.6,+00.4,-000.2
2022-09-08 17:59:55.245758,ISHPR,318.6,+00.5,-000.1
2022-09-08 17:59:55.741241,ISHPR,318.6,+00.8,-000.3
2022-09-08 17:59:56.236605,ISHPR,318.6,+01.1,-000.6
2022-09-08 17:59:56.747864,ISHPR,318.6,+00.7,-000.3
2022-09-08 17:59:57.243321,ISHPR,318.5,+00.8,-000.4
2022-09-08 17:59:57.738742,ISHPR,318.5,+01.1,-000.2
2022-09-08 17:59:58.250480,ISHPR,318.6,+01.0,-000.2
2022-09-08 17:59:58.746175,ISHPR,318.6,+00.5,-000.1
2022-09-08 17:59:59.242743,ISHPR,318.6,+00.2,+000.0
2022-09-08 17:59:59.736261,ISHPR,318.6,+00.4,-000.1
2022-09-08 18:00:00.248119,ISHPR,318.6,+00.5,+000.2
2022-09-08 18:00:00.742972,ISHPR,318.6,+00.7,+000.1
2022-09-08 18:00:01.238468,ISHPR,318.6,+00.5,+000.0
2022-09-08 18:00:01.750900,ISHPR,318.6,+00.3,-000.1
2022-09-08 18:00:02.245424,ISHPR,318.5,+00.2,-000.2
2022-09-08 18:00:02.741083,ISHPR,318.5,+00.4,-000.3
2022-09-08 18:00:03.236186,ISHPR,318.4,+00.2,-000.1
2022-09-08 18:00:03.749176,ISHPR,318.4,+00.4,-000.2
2022-09-08 18:00:04.242636,ISHPR,318.4,+00.4,-000.1
2022-09-08 18:00:04.738818,ISHPR,318.4,+00.4,-000.1
2022-09-08 18:00:05.249413,ISHPR,318.4,+00.5,-000.1
2022-09-08 18:00:05.746621,ISHPR,318.4,+00.4,-000.1
2022-09-08 18:00:06.240582,ISHPR,318.4,+00.4,-000.1
2022-09-08 18:00:06.736082,ISHPR,318.4,+00.4,-000.1
2022-09-08 18:00:07.246945,ISHPR,318.4,+00.5,-000.1
2022-09-08 18:00:07.742489,ISHPR,318.4,+00.4,-000.2
2022-09-08 18:00:08.238777,ISHPR,318.4,+00.4,-000.2
2022-09-08 18:00:08.749377,ISHPR,318.4,+00.4,-000.2
2022-09-08 18:00:09.244674,ISHPR,318.4,+00.4,-000.2
2022-09-08 18:00:09.739852,ISHPR,318.4,+00.4,-000.2
2022-09-08 18:00:10.236794,ISHPR,318.4,+00.4,-000.2
2022-09-08 18:00:10.747600,ISHPR,318.3,+00.4,-000.2
2022-09-08 18:00:11.241991,ISHPR,318.4,+00.4,-000.3
2022-09-08 18:00:11.737488,ISHPR,318.5,+00.4,-000.3
2022-09-08 18:00:12.248697,ISHPR,318.8,+00.3,-000.2
2022-09-08 18:00:12.744128,ISHPR,318.8,+00.3,-000.2
2022-09-08 18:00:13.239569,ISHPR,318.8,+00.3,-000.2
2022-09-08 18:00:13.735002,ISHPR,318.8,+00.3,-000.1
2022-09-08 18:00:14.247429,ISHPR,318.8,+00.3,-000.1
2022-09-08 18:00:14.741686,ISHPR,318.8,+00.3,-000.1
2022-09-08 18:00:15.237103,ISHPR,318.8,+00.3,-000.1
2022-09-08 18:00:15.749500,ISHPR,318.8,+00.3,-000.2
2022-09-08 18:00:16.243971,ISHPR,318.8,+00.3,-000.1
2022-09-08 18:00:16.739338,ISHPR,318.8,+00.3,-000.1
2022-09-08 18:00:17.236782,ISHPR,318.8,+00.3,-000.1
2022-09-08 18:00:17.745973,ISHPR,318.8,+00.3,-000.1
2022-09-08 18:00:18.241482,ISHPR,318.7,+00.3,-000.1
2022-09-08 18:00:18.736774,ISHPR,318.7,+00.3,-000.1
2022-09-08 18:00:19.248077,ISHPR,318.8,-01.3,-000.2
2022-09-08 18:00:19.743470,ISHPR,318.6,-01.6,-000.3
2022-09-08 18:00:20.241329,ISHPR,318.0,-01.6,-000.2
2022-09-08 18:00:20.738121,ISHPR,317.3,-01.9,-000.3
2022-09-08 18:00:21.248202,ISHPR,317.2,-01.8,-000.2
2022-09-08 18:00:21.741776,ISHPR,317.4,-01.8,-000.2
2022-09-08 18:00:22.236466,ISHPR,317.6,-02.1,-000.3
2022-09-08 18:00:22.747732,ISHPR,317.8,-02.3,-000.3
2022-09-08 18:00:23.243146,ISHPR,318.1,-02.6,-000.4
2022-09-08 18:00:23.738574,ISHPR,318.0,-03.0,-000.4
2022-09-08 18:00:24.233986,ISHPR,317.8,-03.2,-000.5
2022-09-08 18:00:24.745911,ISHPR,317.6,-03.4,-000.5
2022-09-08 18:00:25.240711,ISHPR,317.5,-03.2,-000.4
2022-09-08 18:00:25.736120,ISHPR,317.4,-03.1,-000.3
2022-09-08 18:00:26.248869,ISHPR,317.4,-03.0,-000.2
2022-09-08 18:00:26.742810,ISHPR,317.3,-03.1,-000.3
2022-09-08 18:00:27.238234,ISHPR,317.3,-03.2,-000.3
2022-09-08 18:00:27.733634,ISHPR,317.5,-03.3,-000.3
2022-09-08 18:00:28.245019,ISHPR,317.8,-03.3,-000.3
2022-09-08 18:00:28.740381,ISHPR,317.9,-03.3,-000.2
2022-09-08 18:00:29.235815,ISHPR,317.9,-03.1,-000.3
2022-09-08 18:00:29.747523,ISHPR,317.6,-03.2,-000.2
2022-09-08 18:00:30.242520,ISHPR,317.4,-03.1,-000.3
2022-09-08 18:00:30.737951,ISHPR,317.3,-03.2,-000.2
2022-09-08 18:00:31.233489,ISHPR,317.4,-03.2,-000.3
2022-09-08 18:00:31.744595,ISHPR,317.6,-03.3,-000.2
2022-09-08 18:00:32.241885,ISHPR,317.9,-03.3,-000.2
2022-09-08 18:00:32.735515,ISHPR,318.1,-03.3,-000.3
2022-09-08 18:00:33.246746,ISHPR,318.4,-03.3,-000.2
2022-09-08 18:00:33.742161,ISHPR,318.5,-03.2,-000.3
2022-09-08 18:00:34.237639,ISHPR,318.5,-03.1,-000.2
2022-09-08 18:00:34.735177,ISHPR,318.4,-03.2,-000.2
2022-09-08 18:00:35.244298,ISHPR,318.4,-03.2,-000.3
2022-09-08 18:00:35.739784,ISHPR,318.4,-03.3,-000.2
2022-09-08 18:00:36.235122,ISHPR,318.5,-03.3,-000.3
2022-09-08 18:00:36.746407,ISHPR,318.5,-03.3,-000.3
2022-09-08 18:00:37.241981,ISHPR,318.5,-03.3,-000.2
2022-09-08 18:00:37.737286,ISHPR,318.4,-03.3,-000.3
2022-09-08 18:00:38.232689,ISHPR,318.2,-03.3,-000.2
2022-09-08 18:00:38.745330,ISHPR,318.1,-03.2,-000.3
2022-09-08 18:00:39.241004,ISHPR,318.2,-03.3,-000.2
2022-09-08 18:00:39.734780,ISHPR,318.5,-03.3,-000.1
2022-09-08 18:00:40.246124,ISHPR,318.9,-03.4,-000.1
2022-09-08 18:00:40.741540,ISHPR,319.5,-03.6,-000.0
2022-09-08 18:00:41.236936,ISHPR,320.0,-03.5,-000.1
2022-09-08 18:00:41.732322,ISHPR,320.6,-03.4,-000.1
2022-09-08 18:00:42.243634,ISHPR,321.3,-03.4,-000.0
2022-09-08 18:00:42.739052,ISHPR,322.0,-03.1,-000.1
2022-09-08 18:00:43.234508,ISHPR,322.7,-03.1,-000.1
2022-09-08 18:00:43.748467,ISHPR,323.4,-03.0,-000.0
2022-09-08 18:00:44.241250,ISHPR,324.0,-03.1,+000.2
2022-09-08 18:00:44.736652,ISHPR,324.5,-03.2,+000.2
2022-09-08 18:00:45.232046,ISHPR,324.9,-03.3,+000.2
2022-09-08 18:00:45.743299,ISHPR,325.1,-03.0,-000.7
2022-09-08 18:00:46.238713,ISHPR,325.0,-03.2,-000.0
2022-09-08 18:00:46.735363,ISHPR,325.0,-02.9,-000.8
2022-09-08 18:00:47.245447,ISHPR,324.6,-03.1,+000.1
2022-09-08 18:00:47.741153,ISHPR,324.4,-03.2,+000.4
2022-09-08 18:00:48.236253,ISHPR,324.7,-03.7,+000.7
2022-09-08 18:00:48.731742,ISHPR,327.1,-03.7,+000.4
2022-09-08 18:00:49.242972,ISHPR,331.0,-03.4,+000.2
2022-09-08 18:00:49.738526,ISHPR,334.1,-03.1,+000.3
2022-09-08 18:00:50.234173,ISHPR,335.6,-03.1,+000.2
2022-09-08 18:00:50.745150,ISHPR,336.0,-03.1,+000.3
2022-09-08 18:00:51.240547,ISHPR,335.9,-01.6,+001.0
2022-09-08 18:00:51.736306,ISHPR,335.7,-01.7,+000.5
2022-09-08 18:00:52.231374,ISHPR,335.3,-03.9,-000.6
2022-09-08 18:00:52.743293,ISHPR,335.0,-04.3,-001.4
2022-09-08 18:00:53.238064,ISHPR,334.2,-05.2,-001.7
2022-09-08 18:00:53.733540,ISHPR,331.7,-04.4,-001.2
2022-09-08 18:00:54.245094,ISHPR,328.3,-03.3,+000.0
2022-09-08 18:00:54.740242,ISHPR,324.7,-02.2,+000.8
2022-09-08 18:00:55.235618,ISHPR,321.0,-01.9,+001.0
2022-09-08 18:00:55.731066,ISHPR,317.3,-02.4,+000.4
2022-09-08 18:00:56.242334,ISHPR,313.6,-03.5,-000.1
2022-09-08 18:00:56.737792,ISHPR,310.4,-04.6,-000.6
2022-09-08 18:00:57.233182,ISHPR,308.0,-05.0,-000.7
2022-09-08 18:00:57.744493,ISHPR,306.0,-04.6,-000.7
2022-09-08 18:00:58.239931,ISHPR,304.0,-03.4,-000.4
2022-09-08 18:00:58.735336,ISHPR,301.8,-02.3,-000.3
2022-09-08 18:00:59.230779,ISHPR,298.8,-01.7,-000.2
2022-09-08 18:00:59.744091,ISHPR,295.4,-01.9,-000.2
2022-09-08 18:01:00.237459,ISHPR,291.5,-02.9,+000.2
2022-09-08 18:01:00.732978,ISHPR,287.2,-06.1,+001.3
2022-09-08 18:01:01.244185,ISHPR,281.3,-05.5,+000.4
2022-09-08 18:01:01.740327,ISHPR,274.9,-04.4,-000.7
2022-09-08 18:01:02.236348,ISHPR,271.4,-02.8,-001.4
2022-09-08 18:01:02.730443,ISHPR,270.9,-01.8,-001.5
2022-09-08 18:01:03.241726,ISHPR,271.3,-01.6,-000.8
2022-09-08 18:01:03.737218,ISHPR,271.8,-02.1,-000.0
2022-09-08 18:01:04.232566,ISHPR,272.5,-03.5,+000.8
2022-09-08 18:01:04.743960,ISHPR,273.6,-04.6,+000.8
2022-09-08 18:01:05.239495,ISHPR,274.4,-05.0,+000.2
2022-09-08 18:01:05.734711,ISHPR,275.4,-04.5,-000.5
2022-09-08 18:01:06.233779,ISHPR,279.0,-03.1,-001.2
2022-09-08 18:01:06.741431,ISHPR,285.5,-02.0,-001.0
2022-09-08 18:01:07.238585,ISHPR,292.5,-01.5,-000.5
2022-09-08 18:01:07.732824,ISHPR,299.2,-02.1,+000.2
2022-09-08 18:01:08.243550,ISHPR,305.4,-03.4,+000.6
2022-09-08 18:01:08.740120,ISHPR,311.3,-04.7,+000.5
2022-09-08 18:01:09.235670,ISHPR,316.9,-05.3,-000.1
2022-09-08 18:01:09.729822,ISHPR,321.9,-04.7,-000.7
2022-09-08 18:01:10.241061,ISHPR,326.6,-03.3,-000.7
2022-09-08 18:01:10.736672,ISHPR,331.8,-02.1,-000.3
2022-09-08 18:01:11.232373,ISHPR,336.9,-01.6,+000.3
2022-09-08 18:01:11.743258,ISHPR,341.6,-01.9,+000.8
2022-09-08 18:01:12.238662,ISHPR,345.8,-03.1,+000.7
2022-09-08 18:01:12.737569,ISHPR,349.6,-04.3,+000.1
2022-09-08 18:01:13.229540,ISHPR,352.5,-05.0,-000.6
2022-09-08 18:01:13.740766,ISHPR,353.5,-04.6,-001.0
2022-09-08 18:01:14.236179,ISHPR,352.7,-03.6,-000.9
2022-09-08 18:01:14.733043,ISHPR,351.7,-02.4,-000.2
2022-09-08 18:01:15.243494,ISHPR,352.3,-01.8,+000.5
2022-09-08 18:01:15.738320,ISHPR,353.6,-01.9,+001.0
2022-09-08 18:01:16.233768,ISHPR,354.8,-02.7,+001.0
2022-09-08 18:01:16.729376,ISHPR,355.7,-03.8,+000.4
2022-09-08 18:01:17.240473,ISHPR,355.9,-04.7,-000.4
2022-09-08 18:01:17.735894,ISHPR,354.9,-04.9,-001.0
2022-09-08 18:01:18.231312,ISHPR,352.1,-04.1,-001.0
2022-09-08 18:01:18.742570,ISHPR,348.7,-03.0,-000.6
2022-09-08 18:01:19.238041,ISHPR,346.6,-02.1,+000.1
2022-09-08 18:01:19.733477,ISHPR,346.0,-01.8,+000.6
2022-09-08 18:01:20.228839,ISHPR,345.5,-02.1,+000.7
2022-09-08 18:01:20.740208,ISHPR,344.9,-03.2,+000.6
2022-09-08 18:01:21.235547,ISHPR,344.0,-04.3,-000.0
2022-09-08 18:01:21.730989,ISHPR,343.0,-05.0,-000.5
2022-09-08 18:01:22.242326,ISHPR,341.5,-04.8,-000.8
2022-09-08 18:01:22.738851,ISHPR,339.4,-03.9,-000.7
2022-09-08 18:01:23.233135,ISHPR,338.1,-02.6,-000.5
2022-09-08 18:01:23.728562,ISHPR,337.6,-01.8,-000.1
2022-09-08 18:01:24.240862,ISHPR,337.3,-01.7,+000.3
2022-09-08 18:01:24.735550,ISHPR,336.8,-02.4,+000.4
2022-09-08 18:01:25.231586,ISHPR,336.2,-03.6,+000.3
2022-09-08 18:01:25.741936,ISHPR,335.6,-04.7,+000.0
2022-09-08 18:01:26.237402,ISHPR,335.1,-05.1,-000.3
2022-09-08 18:01:26.732825,ISHPR,334.3,-04.6,-000.6
2022-09-08 18:01:27.228834,ISHPR,333.7,-03.4,-000.7
2022-09-08 18:01:27.739529,ISHPR,334.0,-02.3,-000.4
2022-09-08 18:01:28.237443,ISHPR,334.6,-01.7,-000.1
2022-09-08 18:01:28.731684,ISHPR,335.1,-02.0,+000.3
2022-09-08 18:01:29.241696,ISHPR,335.4,-02.9,+000.4
2022-09-08 18:01:29.737085,ISHPR,335.7,-04.2,+000.2
2022-09-08 18:01:30.233916,ISHPR,336.1,-04.9,-000.1
2022-09-08 18:01:30.727928,ISHPR,336.5,-04.9,-000.5
2022-09-08 18:01:31.239549,ISHPR,336.9,-04.0,-000.6
2022-09-08 18:01:31.734640,ISHPR,337.9,-02.7,-000.5
2022-09-08 18:01:32.230395,ISHPR,339.4,-01.8,-000.2
2022-09-08 18:01:32.741390,ISHPR,341.0,-01.7,+000.2
2022-09-08 18:01:33.237727,ISHPR,342.3,-02.4,+000.4
2022-09-08 18:01:33.732169,ISHPR,343.5,-03.6,+000.3
2022-09-08 18:01:34.227910,ISHPR,344.7,-04.6,-000.1
2022-09-08 18:01:34.738903,ISHPR,345.6,-04.8,-000.4
2022-09-08 18:01:35.234349,ISHPR,345.4,-04.1,-000.6
2022-09-08 18:01:35.729786,ISHPR,344.6,-03.0,-000.4
2022-09-08 18:01:36.241586,ISHPR,344.0,-02.0,-000.1
2022-09-08 18:01:36.736425,ISHPR,343.4,-01.7,+000.2
2022-09-08 18:01:37.231875,ISHPR,342.5,-02.0,+000.3
2022-09-08 18:01:37.727283,ISHPR,341.2,-02.4,+000.5
2022-09-08 18:01:38.238608,ISHPR,339.2,-03.7,+000.7
2022-09-08 18:01:38.736205,ISHPR,336.3,-05.6,+000.5
